altitude,id,kioskType,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,status,statusKey,statusValue,testStation,totalDocks,executionTime
,584,K3_FULL,16976,3/5/2019 10:25,41.744123,,-87.599034,60619,Ellis Ave & 83rd St,,Ellis Ave & 83rd St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,585,K3_FULL,16977,3/5/2019 10:25,41.744053,,-87.604786,60619,Cottage Grove Ave & 83rd St,,Cottage Grove Ave & 83rd St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,586,K3_FULL,16978,3/5/2019 10:23,41.743116,,-87.6148,60619,MLK Jr Dr & 83rd St,,MLK Jr Dr & 83rd St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,587,K3_FULL,16979,3/5/2019 10:24,41.743316,,-87.622849,60619,Wabash Ave & 83rd St,,Wabash Ave & 83rd St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,588,K3_FULL,16980,3/5/2019 10:23,41.743921,,-87.575225,60617,South Chicago Ave & 83rd St,,South Chicago Ave & 83rd St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,589,K3_FULL,16991,3/5/2019 10:23,41.954468,,-87.749594,60641,Milwaukee Ave & Cuyler Ave,,Milwaukee Ave & Cuyler Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,590,K3_FULL,16992,3/5/2019 10:27,41.953733,,-87.740569,60641,Kilbourn Ave & Irving Park Rd,,Kilbourn Ave & Irving Park Rd,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,591,K3_FULL,16994,3/5/2019 10:26,41.948818,,-87.74002,60641,Kilbourn Ave & Milwaukee Ave,,Kilbourn Ave & Milwaukee Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,592,K3_FULL,16001,3/5/2019 10:27,41.960631,,-87.745359,60641,Knox Ave & Montrose Ave,,Knox Ave & Montrose Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,593,K3_FULL,16005,3/5/2019 10:26,41.787539,,-87.644874,60621,Halsted St & 59th St,,Halsted St & 59th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,594,K3_FULL,16008,3/5/2019 10:23,41.805661,,-87.683392,60609,Western Blvd & 48th Pl,,Western Blvd & 48th Pl,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,595,K3_FULL,16009,3/5/2019 10:25,41.736646,,-87.622634,60619,Wabash Ave & 87th St,,Wabash Ave & 87th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,596,K3_FULL,E001,3/5/2019 10:25,42.048214,,-87.683485,,Benson Ave & Church St,,Benson Ave & Church St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,597,K3_FULL,E002,3/5/2019 10:26,42.032562,,-87.679101,,Chicago Ave & Washington St,,Chicago Ave & Washington St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,598,K3_FULL,E003,3/5/2019 10:26,42.025784,,-87.684107,60202,Elmwood Ave & Austin St,,Elmwood Ave & Austin St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,599,K3_FULL,E004,3/5/2019 10:23,42.039742,,-87.699413,60202,Valli Produce - Evanston Plaza,,Valli Produce - Evanston Plaza,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,600,K3_FULL,E005,3/5/2019 10:26,42.048308,,-87.698224,,Dodge Ave & Church St,,Dodge Ave & Church St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,601,K3_FULL,E006,3/5/2019 10:24,42.063598,,-87.69873,,Central St Metra,,Central St Metra,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,602,K3_FULL,E007,3/5/2019 10:27,42.064313,,-87.686152,60201,Central St & Girard Ave,,Central St & Girard Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,603,K3_FULL,E008,3/5/2019 10:26,42.050491,,-87.677821,60201,Chicago Ave & Sheridan Rd,,Chicago Ave & Sheridan Rd,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,604,K3_FULL,E009,3/5/2019 10:24,42.058239,,-87.677432,60208,Sheridan Rd & Noyes St (NU),,Sheridan Rd & Noyes St (NU),IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,605,K3_FULL,E010,3/5/2019 10:23,42.052939,,-87.673447,60208,University Library (NU),,University Library (NU),IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,619,K3_FULL,16010,3/5/2019 10:26,41.924377,,-87.728231,60639,Keystone Ave & Fullerton Ave,,Keystone Ave & Fullerton Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,620,K3_FULL,16011,3/5/2019 10:26,41.898203,,-87.637536,60610,Orleans St & Chestnut St (NEXT Apts),,Orleans St & Chestnut St (NEXT Apts),IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,621,K3_FULL,18062,3/5/2019 10:25,41.884114,,-87.654264,60607,Aberdeen St & Randolph St,,Aberdeen St & Randolph St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,622,K3_FULL,17660,3/5/2019 10:26,41.900363,,-87.696704,60622,California Ave & Cortez St,,California Ave & Cortez St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,623,K3_FULL,17541,3/5/2019 10:26,41.872773,,-87.623981,60605,Michigan Ave & 8th St,,Michigan Ave & 8th St,IN_SERVICE,1,In Service,FALSE,43,3/5/2019 10:27
,624,K3_FULL,17013,3/5/2019 10:27,41.876268,417 S Dearborn St,-87.629155,60605,Dearborn St & Van Buren St (*),,Dearborn St & Van Buren St (*),IN_SERVICE,1,In Service,FALSE,16,3/5/2019 10:27
,625,K3_FULL,E011,3/5/2019 10:24,42.041691,,-87.680687,60201,Chicago Ave & Dempster St,1312 Chicago Ave,Chicago Ave & Dempster St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,626,K3_FULL,17043,3/5/2019 10:25,41.867491,,-87.63219,60605,Delano Ct & Roosevelt Rd,Roosevelt Collection Shops,Delano Ct & Roosevelt Rd,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,627,K3_FULL,18064,3/5/2019 10:25,41.894877,,-87.632326,60654,LaSalle Dr & Huron St(*),,LaSalle Dr & Huron St (*),IN_SERVICE,1,In Service,FALSE,20,3/5/2019 10:27
,628,K3_FULL,18067,3/5/2019 10:23,41.91461,Off-Street,-87.667968,60622,Walsh Park,Walsh Park,Walsh Park,IN_SERVICE,1,In Service,FALSE,23,3/5/2019 10:27
,630,K3_FULL,18015,3/5/2019 10:23,41.96108,On-Street,-87.73569,60630,Kildare Ave & Montrose Ave,,Kildare Ave & Montrose Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,631,K3_FULL,18045,3/5/2019 10:23,41.877618,,-87.673895,60612,Malcolm X College,,Malcolm X College,IN_SERVICE,1,In Service,FALSE,19,3/5/2019 10:27
,632,K3_FULL,18001,3/5/2019 10:24,41.94454,,-87.654678,60657,Clark St & Newport St,,Clark St & Newport St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,635,K3_FULL,18003,3/5/2019 10:26,41.895748,,-87.620104,60611,Fairbanks St & Superior St (*),,Fairbanks St & Superior St (*),IN_SERVICE,1,In Service,FALSE,12,3/5/2019 10:27
,636,K3_FULL,18005,3/5/2019 10:27,41.890028,,-87.636618,60654,Orleans St & Hubbard St (*),,Orleans St & Hubbard St (*),IN_SERVICE,1,In Service,FALSE,12,3/5/2019 10:27
,637,K3_FULL,18006,3/5/2019 10:26,41.895634,,-87.672069,60622,Wood St & Chicago Ave (*),,Wood St & Chicago Ave (*),IN_SERVICE,1,In Service,FALSE,16,3/5/2019 10:27
,638,K3_FULL,18012,3/5/2019 10:24,41.878419,,-87.640977,60661,Clinton St & Jackson Blvd (*),,Clinton St & Jackson Blvd (*),IN_SERVICE,1,In Service,FALSE,32,3/5/2019 10:27
,639,K3_FULL,18014,3/5/2019 10:25,41.965845,,-87.645361,60640,Lakefront Trail & Wilson Ave,,Lakefront Trail & Wilson Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,640,K3_FULL,18016,3/5/2019 10:24,41.949923,,-87.713949,60618,Bernard St & Elston Ave,,Bernard St & Elston Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,641,K3_FULL,18017,3/5/2019 10:24,41.914166,,-87.716755,60647,Central Park Ave & Bloomingdale Ave,,Central Park Ave & Bloomingdale Ave,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,642,K3_FULL,18018,3/5/2019 10:26,41.894745,,-87.756895,60644,Latrobe Ave & Chicago Ave,,Latrobe Ave & Chicago Ave,IN_SERVICE,1,In Service,FALSE,7,3/5/2019 10:27
,643,K3_FULL,18019,3/5/2019 10:27,41.892048,,-87.689397,60612,Smith Park (*),,Smith Park (*),IN_SERVICE,1,In Service,FALSE,16,3/5/2019 10:27
,644,K3_FULL,18021,3/5/2019 10:24,41.868563,,-87.686234,60612,Western Ave & Fillmore St (*),,Western Ave & Fillmore St (*),IN_SERVICE,1,In Service,FALSE,12,3/5/2019 10:27
,645,K3_FULL,18022,3/5/2019 10:25,41.826712,,-87.683144,60609,Archer (Damen) Ave & 37th St (*),,Archer (Damen) Ave & 37th St (*),IN_SERVICE,1,In Service,FALSE,12,3/5/2019 10:27
,646,K3_FULL,18023,3/5/2019 10:23,41.796642,,-87.625923,60609,State St & 54th St,,State St & 54th St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,647,K3_FULL,18024,3/5/2019 10:24,41.786691,,-87.655859,60636,Elizabeth St & 59th St,,Elizabeth St & 59th St,IN_SERVICE,1,In Service,FALSE,7,3/5/2019 10:27
,648,K3_FULL,18025,3/5/2019 10:26,41.77987,,-87.650919,60621,Carpenter St & 63rd St,,Carpenter St & 63rd St,IN_SERVICE,1,In Service,FALSE,7,3/5/2019 10:27
,649,K3_FULL,18026,3/5/2019 10:23,41.779835,,-87.634774,60621,Stewart Ave & 63rd St (*),,Stewart Ave & 63rd St (*),IN_SERVICE,1,In Service,FALSE,12,3/5/2019 10:27
,650,K3_FULL,18027,3/5/2019 10:27,41.768898,,-87.635876,60621,Eggleston Ave & 69th St (*),,Eggleston Ave & 69th St (*),IN_SERVICE,1,In Service,FALSE,12,3/5/2019 10:27
,651,K3_FULL,18028,3/5/2019 10:23,41.765286,,-87.621748,60619,Michigan Ave & 71st St,,Michigan Ave & 71st St,IN_SERVICE,1,In Service,FALSE,7,3/5/2019 10:27
,652,K3_FULL,18029,3/5/2019 10:25,41.766,,-87.611726,60637,Rhodes Ave & 71st St,,Rhodes Ave & 71st St,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,653,K3_FULL,18030,3/5/2019 10:25,41.780595,,-87.584846,60649,Cornell Dr & Hayes Dr,,Cornell Dr & Hayes Dr,IN_SERVICE,1,In Service,FALSE,11,3/5/2019 10:27
,654,K3_FULL,18046,3/5/2019 10:25,41.883073,,-87.656952,60607,Racine Ave & Washington Blvd (*),,Racine Ave & Washington Blvd (*),IN_SERVICE,1,In Service,FALSE,12,3/5/2019 10:27
,655,K3_FULL,18047,3/5/2019 10:26,41.979851,,-87.681932,60625,Hoyne Ave & Balmoral Ave,,Hoyne Ave & Balmoral Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,656,K3_FULL,18054,3/5/2019 10:25,41.885951,,-87.677009,60612,Damen Ave & Walnut (Lake) St (*),,Damen Ave & Walnut (Lake) St (*),IN_SERVICE,1,In Service,FALSE,16,3/5/2019 10:27
,657,K3_FULL,18056,3/5/2019 10:23,41.899181,,-87.6722,60622,Wood St & Augusta Blvd,,Wood St & Augusta Blvd,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,658,K3_FULL,18057,3/5/2019 10:24,41.902997,,-87.683825,60622,Leavitt St & Division St (*),,Leavitt St & Division St (*),IN_SERVICE,1,In Service,FALSE,16,3/5/2019 10:27
,659,K3_FULL,18058,3/5/2019 10:25,41.895501,,-87.682017,60612,Leavitt St & Chicago Ave,,Leavitt St & Chicago Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,660,K3_FULL,18066,3/5/2019 10:22,42.004583,,-87.661406,60626,Sheridan Rd & Columbia Ave,,Sheridan Rd & Columbia Ave,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,661,K3_FULL,E012,3/5/2019 10:24,42.057044,,-87.686554,60201,Evanston Civic Center,,Evanston Civic Center,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,662,K3_FULL,E013,3/5/2019 10:27,42.023463,,-87.699595,60201,Dodge Ave & Mulford St,,Dodge Ave & Mulford St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,663,K3_FULL,E014,3/5/2019 10:23,42.064854,,-87.715297,60201,Lincolnwood Dr & Central St,,Lincolnwood Dr & Central St,IN_SERVICE,1,In Service,FALSE,15,3/5/2019 10:27
,664,K3_FULL,18068,3/5/2019 10:27,41.939354,,-87.683282,60618,Leavitt St & Belmont Ave (*),,Leavitt St & Belmont Ave (*),IN_SERVICE,1,In Service,FALSE,16,3/5/2019 10:27
,665,K3_FULL,19031,3/5/2019 10:25,41.747363,,-87.580046,60617,South Chicago Ave & Elliot Ave,,South Chicago Ave & Elliot Ave,IN_SERVICE,1,In Service,FALSE,7,3/5/2019 10:27
